hashtag,GRUENE,LINKE,CDUCSU,SPD,AFD,FDP
krafteinsatz,0,0,0,0,1,0
kraftvoll,0,1,0,0,0,0
kramen,0,0,1,0,0,0
krampfen,0,0,0,0,1,0
krampfgegenrechts,0,0,0,0,1,0
krankenhäusern,0,1,0,0,0,0
krankenpfleger,0,0,0,0,0,1
krankenpflegern,1,0,0,0,0,0
krankenschwester,2,0,0,0,0,0
krankenschwestern,0,0,0,0,1,0
krankhaft,0,0,0,1,0,0
krankheit,1,0,0,0,0,0
krass,0,1,0,0,0,0
krawallnacht,0,0,0,0,1,0
kreationen,0,0,0,0,1,1
kredit,1,0,0,0,0,0
kreditanträge,1,0,0,0,0,0
kreditnehmerinnen,1,0,0,0,0,0
kretschmann,0,0,0,2,0,0
kreuzen,0,0,0,0,1,0
kriechen,0,0,0,0,1,0
kriegen,3,0,1,0,2,0
kriminalisieren,0,0,0,0,2,0
kriminalität,0,0,0,0,1,0
kriminell,0,0,0,0,1,0
krippe,0,0,0,0,1,0
krippenplätze,0,0,1,0,0,0
krise,2,2,1,0,2,0
krisenmanagement,0,0,1,0,0,0
kriterium,0,1,1,0,0,1
kritik,0,4,1,1,5,1
kritiker,0,0,0,0,1,0
kritisch,1,0,0,0,1,1
kritischer,0,0,0,0,1,0
kritisieren,0,1,1,1,2,0
kropf,0,0,1,0,0,0
ksk,0,0,0,0,2,0
kuhn,1,0,0,0,0,0
kultur,0,1,1,0,3,0
kulturbereich,0,0,0,0,1,0
kulturbetrieb,0,1,0,0,0,0
kulturell,0,1,0,0,0,0
kulturelle,0,0,0,0,1,0
kulturförderung,0,1,0,0,0,0
kulturkampf,1,0,0,2,1,0
kulturkampfes,0,0,0,0,1,0
kulturlos,0,0,0,0,1,0
kulturmarkt,0,1,0,0,0,0
kulturschaffenden,0,1,0,0,0,0
kulturschock,0,1,0,0,0,0
kultursensibles,0,0,0,0,1,0
kultusminister,0,0,0,0,1,0
kultusministerium,0,0,0,0,1,0
kumpel,0,0,2,0,0,0
kund,0,0,0,0,1,0
kunde,0,0,1,0,1,0
kundig,0,0,0,0,1,0
kundin,0,0,1,0,0,0
kung,0,0,0,0,1,0
kunst,0,4,0,0,0,1
kunstsprache,0,0,0,0,0,1
kuppeltalk,0,0,0,0,1,0
kurieren,0,0,0,0,0,1
kurswende,0,0,0,0,1,0
kurtkrömer,1,0,0,0,0,0
kurz,0,0,0,0,2,0
kurzarbeit,0,1,0,0,0,0
kurze,0,1,0,0,1,0
kurzintervention,0,0,0,0,1,0
kuschen,0,0,0,0,1,0
kv,0,0,0,0,1,0
kämpfe,0,1,0,0,0,0
kämpfen,0,1,0,1,4,0
kämpferin,0,0,0,1,0,0
kämpferisch,0,1,0,0,0,0
kämpferische,1,0,0,0,0,0
köln,1,0,0,0,1,1
könn,1,0,0,0,0,0
können,1,4,1,0,1,0
kühnert,0,1,0,0,0,0
kümmern,0,1,2,0,4,0
kümmert,0,0,0,0,1,0
kündigen,0,0,0,0,1,0
künftig,2,0,0,1,6,0
künstliche,0,0,1,0,0,1
kürze,0,0,0,0,1,0
la,1,0,0,0,1,0
lache,2,0,0,0,0,0
lachen,0,0,1,1,1,1
lack,0,0,0,1,0,0
lade,1,1,0,0,0,1
lady,1,0,0,0,0,0
lagarde,0,0,0,0,1,1
lage,3,0,0,0,2,0
lager,0,0,0,0,1,0
laie,0,0,1,0,0,0
laimering,0,0,0,0,1,0
lambrecht,1,0,0,0,1,0
land,0,3,2,2,15,1
landen,1,0,0,0,0,0
landeslisten,0,0,0,1,0,0
landespolitiker,0,0,0,0,1,0
landespolitiker_innen,0,0,0,0,1,0
landgasthof,0,0,0,0,1,0
landtag,0,0,0,0,3,0
landwirtschaft,0,0,0,0,0,1
lang,1,0,0,0,2,1
langeweile,0,0,0,0,1,0
langsam,0,1,4,1,0,0
langstreckenluisa,0,0,0,0,1,0
language,0,1,0,0,0,0
langweilig,0,0,2,0,0,0
lann,0,0,0,1,1,0
lasch,0,0,0,0,1,0
laschet,1,0,1,1,0,0
lassen,3,2,3,1,3,0
lasst,0,1,0,0,1,1
last,0,0,0,0,1,1
lastkraftfahrer,0,0,0,0,1,0
lateinamerika,0,0,0,0,1,0
laudatio,1,0,0,0,0,0
laufen,1,4,1,1,5,0
laufsteg,0,0,0,0,1,0
laut,2,2,0,1,3,1
lauten,0,0,0,0,1,0
lautstark,0,0,0,0,1,0
law,0,0,0,1,0,0
le3112,1,0,0,0,0,0
leader,0,0,0,1,0,0
leaders,0,0,0,1,0,0
leadership,0,0,0,1,0,0
leading,0,0,0,1,0,0
leben,1,1,3,1,4,0
lebensarbeitseinkommen,1,0,0,0,0,0
lebensentwürfe,0,0,0,0,0,1
lebenserwerbseinkommen,1,0,0,0,0,0
lebenslang,0,1,0,0,0,0
lebensnotwendig,1,0,0,0,0,0
lebensstandardsicherung,0,0,0,1,0,0
lebensstilfragen,0,1,0,0,0,0
lebensweise,1,0,0,0,0,0
lebewesen,0,0,0,0,1,0
lediglich,0,0,0,0,1,0
leeren,0,0,0,0,1,0
leerstelle,1,0,0,0,0,0
legal,0,0,0,2,0,0
legen,0,1,1,0,1,1
legitim,0,0,0,0,1,0
legitimieren,0,0,0,0,1,0
lego,0,2,0,0,2,0
lehmann,0,0,0,0,1,0
lehne,0,0,0,0,1,0
lehnen,0,0,1,0,4,2
lehren,1,0,0,1,0,0
lehrende,0,0,0,0,1,1
lehrer,0,0,1,2,6,0
lehrerverband,0,0,0,0,1,0
lehrplan,1,0,0,0,0,0
lehrstuhl,0,0,2,0,0,0
lehrstühle,0,0,0,0,1,0
leiben,0,0,0,0,1,0
leid,0,0,1,0,0,0
leider,0,1,0,1,0,0
leidtragende,0,1,0,0,0,0
leihmutterschaft,0,0,0,0,1,0
leipzig,0,1,0,0,0,0
leisten,0,1,1,1,0,2
leistung,0,3,0,1,0,1
leiten,1,0,0,0,0,0
leiter,1,0,0,0,0,0
leitfaden,0,0,1,0,0,0
leitung,0,0,0,0,1,0
lektüre,1,0,0,0,0,0
lenin,0,0,0,0,1,0
lenken,0,0,1,0,1,0
lern,0,0,0,0,0,1
lernberater,0,0,0,0,1,0
lernen,0,1,1,0,1,1
lesbisch,0,0,0,1,0,0
lesbos,0,0,0,0,1,0
lese,0,1,0,0,0,0
lesen,3,0,2,3,5,1
lesende,0,0,0,0,1,0
lesenswert,0,1,1,1,0,0
lesepfehlung,1,0,0,0,0,0
leser,0,0,0,0,1,0
leserbriefen,0,0,0,0,1,0
lesetipp,0,0,0,0,1,0
less,0,1,0,0,0,0
lessan,0,1,0,0,0,0
letzt,1,0,0,0,4,0
letzte,0,1,0,0,2,0
letzter,0,0,0,0,1,0
leuchten,4,0,0,0,0,0
leugnen,0,1,0,0,1,0
leugner,0,0,0,0,1,0
leute,0,2,2,3,1,0
leyen,0,0,0,0,4,0
lgbt,1,0,0,0,0,0
lgbti,0,0,0,1,1,0
liberal,0,0,0,1,0,0
liberalefrauen,0,0,0,0,0,1
liberate,1,0,0,0,0,0
lieb,2,0,0,1,2,1
lieben,4,1,0,0,4,2
lieber,0,0,0,1,0,0
lieberknecht,0,0,0,0,1,0
lieberknechtin,0,0,0,0,1,0
liebevoll,0,0,1,0,0,0
lieferketten,0,0,0,1,0,0
lieferkettengesetz,0,1,0,0,0,0
liegen,3,5,1,1,4,0
lifestyle,0,0,0,0,1,0
like,1,1,0,1,1,0
lindemann,0,1,0,0,0,0
lindenhof,0,0,0,0,1,0
lindner,3,0,0,0,0,0
link,0,4,1,0,11,3
linke,0,4,1,0,10,0
linkebpt,0,1,0,0,0,0
linken,0,1,0,0,1,0
linkerfeminismus,0,2,0,0,0,0
linkermurks,0,0,0,0,1,0
links,0,0,0,1,4,1
linksaußen,0,0,0,0,1,0
linksextreme,0,0,0,0,2,0
linksextremen,0,0,0,0,1,0
linksextremismus,0,0,0,0,1,0
linksextremisten,0,0,0,0,2,0
linksextremistischen,0,0,0,0,1,0
linksfraktion,0,2,0,0,0,0
linksgrüne,0,0,0,0,2,0
linksgrünen,0,0,0,0,1,0
linksgrüner,0,0,0,0,1,0
linksgrünversiffte,1,0,0,0,0,0
linksideologische,0,0,0,0,1,0
linkslastige,0,0,0,0,1,0
linksradilen,0,0,0,0,1,0
linksrotgrünerquatsch,0,0,0,0,1,0
linksversifften,0,1,0,0,0,0
liste,0,0,0,0,1,0
listen,0,0,0,0,2,0
litanei,0,0,0,0,0,1
literaturhinweis,1,0,0,0,0,0
live,0,1,0,1,1,0
lives,0,0,0,1,0,0
livestream,0,0,0,0,1,0
lobby,0,0,0,0,1,0
lobbyist,0,0,0,0,1,0
lobbyisten,0,0,0,0,1,0
loben,0,1,0,0,0,0
lobin,0,0,0,0,1,0
loblied,0,0,0,0,1,0
local,0,0,0,1,0,0
lockdown,0,0,0,0,3,0
lockdownverlaengerung,0,1,0,0,0,0
logisch,0,0,0,0,1,0
lohnarmut,0,1,0,0,0,0
lohndiskriminierung,0,0,0,0,1,0
lohnen,2,5,0,6,0,0
lohngefälle,1,0,0,0,0,0
lohngerechtigkeit,1,2,0,1,1,0
lohngleichheit,1,0,0,0,0,0
lohnlücke,1,0,3,1,0,1
lohnniveaus,0,0,0,0,1,0
lohns,0,0,0,1,0,0
lohnstrukturen,3,0,0,0,0,0
lohnungerechtigkeit,0,0,0,1,0,0
lohnunterschiede,0,2,0,0,0,0
london,0,1,0,0,0,0
looking,1,0,0,1,0,0
loretta,0,1,0,0,0,0
los,1,0,0,0,0,0
loss,1,0,0,0,0,0
loud,1,0,0,0,0,0
loveislove,1,0,0,0,0,0
lsbti,1,0,0,0,0,0
lsbtti,1,0,0,0,0,0
lt,1,0,0,0,0,0
ltmv,0,0,0,0,1,0
ltwbayern,0,0,0,0,2,0
ltwby,0,0,0,0,2,0
ltwby18,0,0,0,0,2,0
ltwlsa,0,0,0,0,1,0
ltwsa,0,1,0,0,0,0
ltwsa21,0,0,0,0,1,0
ludwig,1,0,0,0,0,0
lufthansa,0,0,0,0,1,0
luftleer,1,0,0,0,0,0
luhmannschen,0,0,1,0,0,0
luischen,0,0,0,0,1,0
lunch,1,0,0,0,0,0
lustig,0,1,0,0,1,0
lustige,1,0,0,0,0,0
lutherische,0,0,0,0,1,0
lyrik,0,0,0,0,1,0
lächeln,0,0,0,0,1,0
lächerlich,1,0,0,0,0,0
ländernregionen,0,0,0,1,0,0
ländlicherraum,0,0,0,0,1,0
lässt,0,0,0,1,5,0
läufts,0,0,0,1,0,0
löhne,0,4,0,0,0,0
löschdebatte,0,0,0,0,1,0
löschen,0,0,0,0,1,0
lösen,0,0,1,0,2,2
lösung,2,0,0,0,4,1
lübeck,0,0,1,0,5,0
lücke,0,0,0,1,0,0
lüdenscheid,0,0,0,0,0,1
lügner,0,0,0,0,1,0
maas,0,1,0,0,0,0
maassen,0,2,0,0,0,0
maaßen,0,1,0,0,0,1
machen,2,1,3,0,0,0
macho,0,0,1,1,0,0
machokultur,1,0,0,0,0,1
macht,3,1,1,1,2,0
machtverhältnisse,0,1,0,0,1,0
machtverhältnissen,1,1,0,0,0,0
made,0,2,0,0,0,0
magdeburg,0,0,0,0,2,0
magdeburger,0,0,0,0,1,0
mahnen,0,0,0,0,0,1
mai,1,0,0,0,1,0
mainstreaming,0,0,0,1,6,0
major,0,1,0,0,0,0
make,0,1,0,1,0,0
mal,7,8,10,5,7,4
malambo,1,0,0,0,0,0
malen,0,0,1,0,1,0
maltese,0,0,0,1,0,0
mama,0,0,1,0,0,0
man,1,2,2,2,9,2
managerinnenbarometer2019,0,0,0,1,0,0
manch,1,0,2,0,1,1
manchmal,0,2,1,0,1,0
mandat,1,0,0,0,0,0
mandatsträger,0,0,0,0,1,0
mangelhaft,0,0,0,0,1,0
mangelnd,0,1,0,0,0,0
manier,1,0,0,0,0,0
mankind,0,0,0,0,1,0
mann,28,19,5,13,24,4
mannheim,0,2,0,0,0,0
mannschaft,0,0,1,0,0,0
mannschaftstransportwagen,0,0,0,0,1,0
mansplaining,0,0,0,0,1,0
many,1,1,0,1,0,0
margot,1,0,0,0,0,0
maria,0,0,1,0,0,0
markenkern,1,0,0,1,0,0
markieren,0,1,0,0,0,0
markt,0,0,0,0,1,0
marktwirtschaft,0,0,1,0,0,0
marokko,0,0,0,0,1,0
marschieren,0,0,0,0,2,0
marx,0,1,0,0,0,0
marxismus,0,1,0,0,0,0
marxist,0,0,0,0,1,0
mary,0,0,0,1,0,0
maschinenbau,0,0,0,0,1,0
maskottchen,0,0,0,0,1,0
maskulinum,0,0,0,0,1,0
masse,0,0,4,0,0,0
massenarbeitslosigkeit,0,0,0,0,1,0
massenmedien,0,0,0,0,1,0
massenmigration,0,0,0,0,3,0
massenmord,0,0,0,0,2,0
massiv,1,2,0,0,1,1
massstab,0,0,1,0,0,0
material,0,0,0,0,1,0
matt,0,0,0,1,0,0
matters,0,0,0,1,0,0
maut,0,0,0,0,2,0
max,0,0,0,0,0,1
maximal,0,1,0,0,1,0
mayer,0,0,0,1,0,0
maßgeblich,0,0,0,0,0,1
maßnahme,1,0,0,0,0,0
maßnahmen,0,1,0,0,1,0
maßstab,0,0,2,0,1,1
mdb,0,1,0,0,1,0
mdl,1,0,0,0,0,0
mdls,0,0,0,0,1,0
mdmmus,1,0,0,0,0,0
mdr,0,0,0,0,1,0
me,0,0,0,1,0,0
mechanism,0,0,0,1,0,0
medienmacher,0,0,1,0,0,0
mediopunkt,0,0,1,0,0,0
medium,0,1,0,0,4,1
medizin,2,0,0,0,2,0
meerjungmänner,0,0,0,0,2,0
meet,0,0,0,3,0,0
meeting,0,1,0,3,0,0
meetings,0,0,0,1,0,0
mega,0,0,0,0,1,0
mehr,5,2,2,2,6,2
mehrer,1,0,0,0,0,0
mehrheit,0,1,10,1,7,2
mehrheitlich,0,0,1,0,0,0
mehrheitsmeinung,0,0,0,0,0,1
meidinger,0,0,0,0,1,0
meilenstein,0,1,0,0,0,0
mein,11,9,7,10,28,4
meine,3,3,1,2,4,1
meinen,0,0,1,0,2,2
meineredezumdrittengeschlecht,0,0,0,0,1,0
meinung,0,1,3,0,2,0
meinungsbeitrag,0,0,0,0,1,0
meinungsfreiheit,0,0,0,0,5,0
meinungsäußerung,1,0,0,0,0,0
meist,2,0,3,0,0,2
meistens,0,2,0,0,0,0
melden,0,0,2,0,1,0
meldung,0,0,0,0,1,0
member,0,0,0,2,0,0
men,0,2,0,1,1,0
mensch,6,7,15,2,13,8
menschenleben,0,0,0,0,1,0
menschenrechte,2,1,0,1,0,0
menschenrechtsschutz,1,0,0,0,0,0
menschenverachtenden,0,0,0,0,1,0
menschheit,0,0,0,0,3,1
menschrechte,1,0,0,0,0,0
mequeer,1,0,0,0,0,0
merke,0,0,1,0,0,0
merkel,0,0,1,0,6,1
merkelgästen,0,0,0,0,1,0
merkelregierung,0,0,0,0,1,0
merken,0,0,0,0,1,0
merkmal,0,0,0,0,1,0
merz,2,2,0,1,2,1
message,0,0,0,1,0,0
metall,0,0,0,0,1,0
metoo,0,0,0,0,1,0
metwo,0,0,0,1,0,0
mff,0,0,0,1,0,0
michel,0,0,0,0,1,0
microeconomic,1,0,0,0,0,0
microeconomics,1,0,0,0,0,0
miete,0,0,0,1,0,0
mietpreise,0,1,0,0,0,0
migrant,0,1,0,0,0,0
migranten,0,1,0,0,1,0
migrantenkanzlerin,0,0,0,0,1,0
migration,0,0,0,1,3,1
migrationsblödsinn,0,0,0,0,1,0
migrationshintergrund,0,0,0,0,0,1
migrationspolitik,0,1,0,0,0,1
mike,0,0,0,0,1,0
mikroökonomie,5,0,0,0,0,0
milch,0,0,0,0,2,0
milieu,0,0,0,0,2,0
mill,1,0,0,0,0,0
milliarde,1,0,0,0,6,0
milliardende,0,0,1,0,0,0
million,1,2,0,1,2,0
millionenhöhe,0,0,0,1,0,0
mimimi,0,1,0,0,0,0
minderheit,0,0,0,3,3,1
minderwertigkeit,0,0,0,0,0,1
mindestens,0,1,0,1,0,1
mindestlohn,1,0,0,0,0,0
mini,0,0,0,0,1,0
minimum,0,0,0,1,1,0
minirock,0,0,0,0,1,0
minister,0,1,0,1,0,1
ministerium,1,0,0,0,0,0
ministerposten,0,0,0,0,1,0
minorities,1,0,0,0,0,0
mint,0,0,0,0,2,2
mintoffensive,0,0,0,0,0,1
minus,0,0,0,0,1,0
minute,0,0,1,0,1,0
miriam,1,0,0,0,0,0
misandrie,0,1,0,0,0,0
miserabel,0,1,0,0,0,0
missachtung,0,0,0,0,1,0
missbilligt,1,0,0,0,0,0
missbrauch,0,1,0,0,0,0
missbrauchen,0,0,1,0,0,0
missglückte,0,0,1,0,0,0
mission,0,0,1,0,0,0
missionsbewegung,0,0,0,0,1,0
missliebiger,1,0,0,0,0,0
missmanagement,1,0,0,0,0,0
missverstanden,1,0,0,0,0,0
mit,2,5,2,1,5,0
mitarbeiter,0,0,0,0,1,0
mitarbeiterin,0,0,1,0,0,0
mitbekommen,1,0,0,0,0,0
mitbringen,1,0,0,0,0,0
mitbürger,0,0,0,0,1,0
mitdenken,1,0,0,0,0,0
mitgemeint,0,0,1,1,0,0
mitglied,0,0,0,0,5,0
mitglieder,0,0,0,0,1,0
mitgliederinnen,0,0,0,0,2,0
mitgliedstaaten,0,0,0,1,0,0
mitkriegen,0,1,0,0,0,0
mitmachen,0,1,1,0,0,0
mitnichten,1,0,0,0,0,0
mitsch,0,0,0,0,1,0
mitsprechen,0,0,1,0,0,0
mitstreiter,0,1,0,0,0,0
mitte,0,0,0,0,0,1
mittelalter,1,0,0,0,1,0
mitteln,0,0,0,1,2,0
mittels,0,0,0,0,1,0
mittler,0,0,0,0,0,1
mittlerweile,0,1,0,1,1,0
mitunter,0,0,1,0,0,0
mitverantwortet,0,1,0,0,0,0
mitwirken,0,0,1,0,0,0
mitzeichnen,0,0,0,0,1,0
mitzudenken,1,0,0,0,0,0
mmn,0,0,0,0,0,1
mobbing,0,0,0,1,1,0
mobil,0,0,0,0,1,0
mobilität,0,0,0,2,0,0
modeartikel,1,0,0,0,0,0
modeerscheinung,1,0,0,0,0,0
model,0,0,0,1,0,0
modelnd,0,0,0,0,1,0
models,0,1,0,0,0,0
moderator,0,0,1,0,0,0
moderatorin,0,0,0,0,1,0
moderieren,0,0,0,0,0,2
modern,3,0,0,0,1,0
modernisierung,0,0,1,0,0,0
modifizieren,1,0,0,0,0,0
mogelpackungsgesetz,0,1,0,0,0,0
moment,0,1,0,0,2,0
momentan,0,0,1,0,0,0
monat,0,0,0,0,1,0
monatlich,0,1,0,0,0,0
monatsgehalt,0,0,0,1,0,0
monatsgehälter,0,1,0,0,0,0
montag,0,1,0,0,0,0
moralisch,0,0,0,0,1,0
moralischen,0,0,0,0,1,0
morden,0,1,0,0,0,0
mordphantasien,0,0,0,0,1,0
more,2,1,0,5,0,0
morgen,0,1,0,0,3,0
morgentlichen,0,0,0,0,1,0
moritz,0,0,0,0,1,0
most,0,1,0,0,0,0
motivate,1,0,0,0,0,0
motivieren,0,0,0,0,1,0
motor,0,0,0,0,1,0
mottenkiste,0,0,0,0,0,1
motto,1,0,0,0,0,0
mourning,0,1,0,0,0,0
moved,0,0,0,1,0,0
mp,0,0,0,0,1,0
mrwetyana,0,1,0,0,0,0
ms,2,0,0,0,0,0
msc19,0,0,0,0,0,1
msc2019,0,0,0,0,0,1
msm,0,0,0,0,1,0
much,0,0,0,2,0,0
mukwege,0,0,0,2,0,0
mulikulti,0,0,0,0,1,0
multikulti,0,0,0,0,3,0
multikulturalismus,0,0,0,0,1,0
multilateralism,0,0,0,1,0,0
mund,0,0,1,0,0,0
munter,0,0,0,1,2,1
murad,0,0,0,2,0,0
murdered,0,1,0,0,0,0
musiker,0,1,0,0,0,0
musli,0,0,0,0,1,0
muslim,0,0,0,0,1,0
muslimisch,0,0,0,0,1,0
muss,0,0,0,1,0,0
mussmanwissen,0,1,0,0,0,1
must,0,0,0,1,0,0
muster,1,0,0,0,1,0
mut,1,1,0,0,0,0
mutig,1,0,0,1,0,0
mutige,1,0,0,0,0,0
mutter,0,2,1,0,5,0
muttersprache,0,0,2,0,1,0
mv,0,0,0,0,1,0
mwn,0,0,1,0,0,0
my,1,2,0,5,0,0
myanmar,0,0,0,0,1,0
mythen,0,0,0,0,1,0
mythologie,0,0,0,0,1,0
mädchen,0,1,0,0,6,3
männchen,0,0,0,0,1,0
männer,0,0,0,0,1,0
männeranteil,0,1,0,0,0,1
männerdominanz,0,1,0,0,0,0
männern,0,0,0,0,1,0
männerquoten,0,0,0,0,1,0
männerrunde,0,0,0,0,0,1
männersache,0,0,0,0,1,1
männerverein,0,0,0,0,1,0
männerwirtschaft,0,0,0,1,0,0
männlich,2,1,2,1,4,0
männliche,2,2,3,0,0,0
märtyrerausstellungen,0,0,0,0,1,0
märz,1,0,0,0,1,0
mögen,1,1,0,0,0,2
möglich,0,1,0,0,0,0
möglichkeit,1,0,0,0,1,0
möglichkeitf,0,0,0,0,1,0
mönner,0,0,0,1,0,0
mücadelesi,0,1,0,0,0,0
müde,0,0,0,0,1,0
mühe,0,1,0,0,1,0
müller,0,0,0,0,1,1
münchen,0,0,1,1,0,1
müssen,0,0,0,0,2,0
müsste,0,2,1,1,0,0
müssten,1,0,0,0,0,0
na,0,1,0,1,3,0
nach,1,0,1,0,3,0
nachbessern,0,1,0,0,0,0
nachdenken,0,1,0,0,2,0
nachdruck,0,0,0,1,0,0
nachfrage,0,0,0,0,1,0
nachhaltig,0,1,0,1,0,0
nachhaltigkeit,0,0,1,0,0,0
nachholbedarf,0,0,1,0,0,0
nachholen,0,0,0,1,1,0
nachplappert,0,0,1,0,0,0
nachricht,2,0,1,0,4,0
nachrichtendienstliche,0,0,0,0,1,0
nachschauen,0,0,0,0,0,1
nacht,0,1,0,0,0,0
nachtsichtgerät,0,0,0,0,1,0
nachvollziehbar,0,0,1,0,0,0
nachweislich,0,0,1,0,0,0
nachwuchs,0,0,0,0,0,1
nachzahlung,1,0,0,0,0,0
nachziehen,1,0,0,0,0,0
nadia,0,0,0,2,0,0
nagel,1,0,2,0,0,0
nageldesign,0,0,0,0,1,0
nageldesigner,0,0,0,0,1,0
nahe,0,0,0,0,3,1
naheliegen,1,0,0,0,0,0
nahles,0,0,0,0,1,1
nairobi,0,0,0,1,0,0
naja,0,0,0,0,0,2
name,0,1,1,0,4,1
nanu,0,0,0,0,1,0
narren,0,0,0,0,1,0
narrenschiff,0,0,0,0,1,0
narri,0,0,0,0,1,0
narro,0,0,0,0,1,0
nasa,0,0,0,0,1,0
nassau,0,0,0,0,1,0
natiinalisten,0,0,0,1,0,0
nation,0,0,0,0,2,0
nationalhymen,0,0,0,0,1,0
nationalhymne,0,0,1,0,1,0
nationalistische,1,0,0,1,0,0
nationalrat,0,0,0,0,1,0
nationalsozialismus,0,0,0,0,0,1
nationalstaat,0,1,0,0,1,0
natur,0,0,0,0,2,0
naturschutz,0,0,0,1,0,0
naturwissenschaft,0,0,0,0,1,0
naturwissenschaften,0,1,0,0,1,0
naturwissenschaftler,0,0,0,0,1,0
natürlich,1,1,2,0,3,1
nazi,0,0,1,0,2,0
nazijäger,0,0,0,0,1,0
nazinen,0,0,0,0,1,0
nba,1,0,0,0,0,0
ne,0,1,0,0,1,1
nebenbei,1,0,0,0,0,0
nebensächlichkeit,0,0,0,0,1,0
need,2,0,0,1,0,0
needed,0,0,0,1,0,0
needs,0,0,0,3,0,0
negativ,0,0,2,0,0,0
negativpreis,0,2,0,0,0,0
negieren,0,0,0,0,1,0
negotiated,0,0,0,1,0,0
nehmen,5,4,1,0,6,1
neiemand,1,0,0,0,5,1
nein,0,1,1,1,3,1
nennen,1,1,2,1,5,0
neo,0,1,0,0,0,0
neokolonialismus,1,0,0,0,0,0
neoliberalen,0,1,0,0,0,0
nerven,0,0,1,0,0,0
netzdg,0,0,0,0,1,0
neu,0,4,0,0,3,1
neubauer,0,0,0,0,2,0
neue,1,0,0,0,0,0
neuer,0,0,0,0,1,0
neuerer,0,0,0,0,1,0
neues,0,0,1,0,0,0
neuesten,0,0,0,1,0,0
neuevolkspartei,0,0,0,0,1,0
neuhaus,0,0,0,1,0,0
neusprech,0,0,1,0,1,0
neustart,0,0,1,0,0,0
neuste,0,0,1,0,0,0
neutrale,0,1,0,0,0,0
neutralitätsgebots,0,0,0,0,1,0
neutrum,0,0,0,0,1,0
never,0,1,0,0,0,0
new,0,0,0,3,0,0
news,1,1,1,0,0,0
newsletter,2,0,0,0,0,0
nice,1,0,0,0,0,0
nicht,2,4,3,2,6,2
nichtmehrmitgemeint,1,0,0,0,0,0
nichts,0,1,0,0,0,0
nicole,0,0,0,0,1,0
niedergang,0,0,1,0,1,0
niederlage,0,0,0,0,0,1
niedersachsen,1,0,0,0,0,0
niedlich,0,0,1,0,0,0
niedrig,0,1,0,0,0,0
niedrige,1,0,0,0,0,0
niedriglohnsektor,0,2,0,0,0,0
niemals,0,0,0,0,1,0
niemand,0,1,0,0,1,0
niemehrcducsu,0,1,0,0,0,0
niete,0,0,0,0,1,0
niewiedercdu,0,0,0,0,1,0
nimmer,0,0,0,0,1,0
nina,0,1,0,0,0,0
nine,0,0,0,1,0,0
niveau,0,0,0,0,1,0
nix,3,0,0,1,1,0
no,2,1,0,2,2,0
noafd,1,10,0,0,0,1
nobel,0,0,0,1,0,0
nobelpreisträger,0,0,0,0,1,0
noch,3,1,0,2,0,0
nochmal,1,0,0,0,1,0
noel,0,0,0,1,0,0
nogez,0,0,0,0,1,0
nominierung,0,1,0,0,0,0
non,1,0,1,0,0,0
nonazis,0,1,0,0,0,0
nordschwaben,0,0,0,0,1,0
normal,0,0,1,1,3,0
normalverbraucher,0,0,0,0,0,1
not,0,1,0,3,1,0
note,0,0,1,0,1,1
notice,1,0,0,0,0,0
notwendig,0,0,0,0,0,1
notwendige,0,0,0,0,1,0
notwendigkeit,0,1,0,0,0,0
now,0,1,0,1,0,0
nowomennopeace,0,0,0,1,0,0
nrw,1,0,0,1,2,0
ns,0,1,0,0,0,0
nuhr,0,0,0,1,0,0
nummer,0,0,0,0,2,0
nun,0,2,0,1,2,0
nur,1,1,0,1,9,1
nurdieafd,0,0,0,0,3,0
nurnochafd,0,0,0,0,6,0
nutzen,1,4,3,0,0,2
nutzer,0,0,1,0,0,0
nutzung,0,0,0,0,1,1
nzz,0,0,0,0,1,0
nä,0,0,0,0,1,0
nächst,0,2,1,0,0,0
nächstes,0,0,1,0,0,0
nägelmitkoeppen,0,0,1,0,0,0
nähern,0,0,0,1,0,0
nämlich,0,2,1,0,1,0
nève,0,0,0,0,0,1
nö,1,0,0,0,0,0
nötigen,0,1,1,0,0,0
nützen,1,0,0,0,1,0
nützlich,0,0,0,0,1,0
nützlicheridiot,0,0,0,0,1,0
nützt,0,0,0,0,1,0
ob,3,0,2,0,1,1
obdachlose,0,0,0,0,1,0
oberbürgermeisterin,0,0,0,0,1,0
obskure,0,0,0,0,2,0
obwohl,0,0,2,0,0,0
oder,2,1,1,0,3,1
oecd,0,1,0,0,0,0
of,9,13,0,20,0,0
offen,0,0,0,0,2,0
offenbar,0,0,0,0,3,0
offenbaren,0,1,1,0,2,1
offenkundig,1,0,0,0,0,0
offenlegen,1,0,0,0,0,0
offensichtlich,1,0,1,0,2,1
office,0,0,0,1,0,0
officer,1,0,0,0,0,0
officers,1,0,0,0,0,0
offiziell,2,0,0,0,1,0
og,0,0,1,0,0,0
oh,3,0,0,0,1,0
ohne,1,0,1,2,3,0
ohneglieder,0,0,0,0,1,0
ohr,0,0,0,0,1,0
ohrenbetäubend,0,0,1,0,0,0
ok,0,0,1,1,0,2
olaf,0,0,1,0,0,0
olafscholz,0,1,0,0,0,0
oldstports,1,0,0,0,0,0
on,7,1,0,13,0,0
one,0,1,0,1,0,0
onkel,0,0,0,0,1,0
